Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,WHH,WHD,WHA,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HomeTeamLP,AwayTeamLP,MW,Sezon,H2H_Home,H2H_Away,H2H_Home_pts,H2H_Away_pts
2004-04-17,Ath Madrid,Real Madrid,1,2,A,3.2,3.0,2.1,39,65,39,40,0,0,L,L,W,W,D,W,W,L,L,D,7.0,4.0,33,4,DLL,DWW,1,7
2004-04-17,La Coruna,Valladolid,1,1,D,1.44,3.6,6.5,52,38,30,47,3,0,W,L,D,L,W,D,W,L,L,W,3.0,18.0,33,4,WWD,LLD,7,1
2004-04-18,Albacete,Celta,0,2,A,2.1,3.3,2.87,32,41,40,60,1,1,D,D,L,D,D,L,W,D,L,L,14.0,19.0,33,4,D,D,1,1
2004-04-18,Barcelona,Malaga,3,0,H,1.4,3.75,7.0,52,44,34,45,1,3,D,W,W,D,D,D,W,W,W,W,2.0,10.0,33,4,DWL,DLW,4,4
2004-04-18,Mallorca,Villarreal,1,2,A,2.0,3.0,3.4,39,39,57,42,3,0,W,L,D,D,L,D,L,L,W,W,11.0,8.0,33,4,DDW,DDL,5,2
2004-04-18,Murcia,Betis,0,1,A,2.75,3.1,2.3,25,39,50,37,0,1,L,D,L,L,W,D,L,L,L,D,20.0,9.0,33,4,D,D,1,1
2004-04-18,Osasuna,Espanol,1,3,A,1.72,3.25,4.2,35,35,27,54,3,1,W,D,D,L,D,W,W,D,D,L,13.0,17.0,33,4,WDW,LDL,7,1
2004-04-18,Sevilla,Santander,5,2,H,1.9,3.1,3.6,40,42,36,51,1,0,D,L,W,D,L,L,L,D,L,W,6.0,16.0,33,4,WLW,LWL,6,3
2004-04-18,Valencia,Sociedad,2,2,D,1.36,3.75,8.0,63,37,21,43,3,3,W,W,W,D,W,L,W,L,W,W,1.0,15.0,33,4,DDD,DDD,3,3
2004-04-24,Espanol,Ath Madrid,3,1,H,2.1,3.2,3.0,38,40,55,41,3,0,W,L,D,L,L,W,W,D,D,W,17.0,7.0,34,4,LDL,WDW,1,7
2004-04-24,Malaga,La Coruna,1,1,D,2.6,3.1,2.4,44,53,48,31,0,1,L,D,W,W,D,D,D,W,W,W,10.0,3.0,34,4,LLL,WWW,0,9
2004-04-25,Ath Bilbao,Valencia,1,1,D,2.87,3.0,2.25,46,65,40,23,3,1,W,D,W,W,D,W,L,W,W,W,5.0,1.0,34,4,LWL,WLW,3,6
2004-04-25,Betis,Sociedad,2,1,H,2.2,3.0,3.0,40,39,37,45,3,1,W,D,D,W,L,D,D,L,L,L,9.0,15.0,34,4,DWW,DLL,7,1
2004-04-25,Celta,Osasuna,1,0,H,1.9,3.3,3.3,43,36,60,30,3,0,W,L,D,W,D,D,L,D,D,W,19.0,13.0,34,4,DWL,DLW,4,4
2004-04-25,Real Madrid,Barcelona,1,2,A,1.9,3.1,3.6,67,55,41,34,3,3,W,W,L,D,W,W,W,D,L,W,4.0,2.0,34,4,DDW,DDL,5,2
2004-04-25,Santander,Albacete,0,2,A,2.1,3.1,3.1,44,32,56,42,0,0,L,L,L,D,D,L,L,D,D,W,16.0,14.0,34,4,L,W,0,3
2004-04-25,Valladolid,Mallorca,1,3,A,2.0,3.0,3.4,39,40,48,59,1,0,D,L,L,W,L,D,D,L,L,L,18.0,11.0,34,4,LLL,WWW,0,9
2004-04-25,Villarreal,Murcia,1,0,H,1.4,3.75,7.0,41,25,43,51,3,0,W,L,L,L,D,L,D,W,L,L,8.0,20.0,34,4,D,D,1,1
2004-04-25,Zaragoza,Sevilla,4,4,D,2.3,3.0,2.8,36,45,46,38,0,3,L,W,L,D,D,W,W,L,D,L,12.0,6.0,34,4,DLL,DWW,1,7
2004-01-05,Ath Madrid,Celta,3,2,H,2.1,3.2,3.0,41,44,44,60,0,3,L,W,L,W,L,D,W,D,D,L,7.0,19.0,35,4,DLD,DWD,2,5
2004-01-05,La Coruna,Real Madrid,2,0,H,3.0,3.25,2.1,54,68,32,43,1,0,D,L,D,W,W,L,D,W,W,W,3.0,4.0,35,4,DLL,DWW,1,7
2004-02-05,Albacete,Zaragoza,3,1,H,2.3,3.0,2.8,34,40,42,50,3,1,W,D,L,L,D,L,L,D,D,W,14.0,12.0,35,4,W,L,3,0
2004-02-05,Barcelona,Espanol,4,1,H,1.4,3.75,7.5,57,41,35,56,3,3,W,W,W,W,D,D,W,L,D,W,2.0,17.0,35,4,WWW,LLL,9,0
2004-02-05,Mallorca,Malaga,2,1,H,1.8,3.25,4.0,43,45,60,49,3,1,W,D,L,L,W,W,D,D,L,D,11.0,10.0,35,4,LWL,WLW,3,6
2004-02-05,Murcia,Valladolid,2,1,H,3.75,3.25,1.8,25,40,52,51,0,0,L,L,L,D,L,L,L,L,W,D,20.0,18.0,35,4,D,D,1,1
2004-02-05,Osasuna,Santander,1,2,A,2.0,3.2,3.2,36,44,31,58,0,0,L,L,L,L,W,L,D,D,D,L,13.0,16.0,35,4,WWD,LLD,7,1
2004-02-05,Sevilla,Ath Bilbao,2,0,H,2.2,3.1,2.9,49,47,42,41,1,1,D,D,W,W,D,W,W,D,L,L,6.0,5.0,35,4,DLL,DWW,1,7
2004-02-05,Sociedad,Villarreal,2,2,D,1.67,3.4,4.33,40,42,47,43,0,3,L,W,D,W,W,L,D,D,L,D,15.0,8.0,35,4,WDL,LDW,4,4
2004-02-05,Valencia,Betis,2,0,H,1.4,3.75,7.5,66,42,24,38,1,3,D,W,D,W,W,D,W,L,W,D,1.0,9.0,35,4,DLW,DWL,4,4
2004-08-05,Celta,Barcelona,1,0,H,3.6,3.3,1.83,46,61,63,36,0,3,L,W,W,W,W,W,D,D,D,W,19.0,2.0,36,4,WLD,LWD,4,4
2004-08-05,Real Madrid,Mallorca,2,3,A,1.33,4.0,8.0,68,45,45,61,0,3,L,W,L,W,W,L,L,W,W,D,4.0,11.0,36,4,WLW,LWL,6,3
2004-09-05,Ath Bilbao,Albacete,1,1,D,1.66,3.1,5.0,47,37,43,43,0,3,L,W,D,W,W,L,W,D,D,L,5.0,14.0,36,4,D,D,1,1
2004-09-05,Espanol,La Coruna,2,0,H,2.25,3.2,2.75,42,56,60,32,0,3,L,W,W,D,W,D,D,W,L,D,17.0,3.0,36,4,WLL,LWW,3,6
2004-09-05,Malaga,Murcia,1,0,H,1.4,3.75,7.0,46,27,51,53,0,3,L,W,D,L,L,L,W,L,D,L,10.0,20.0,36,4,W,L,3,0
2004-09-05,Santander,Ath Madrid,2,2,D,2.25,3.1,2.8,46,44,59,46,3,3,W,W,L,L,L,L,L,L,D,W,16.0,7.0,36,4,WLD,LWD,4,4
2004-09-05,Sevilla,Valencia,0,2,A,3.0,3.0,2.2,51,68,42,24,3,3,W,W,D,D,W,D,D,W,W,W,6.0,1.0,36,4,LLL,WWW,0,9
2004-09-05,Valladolid,Sociedad,2,2,D,2.3,3.1,2.75,41,42,53,49,0,1,L,D,L,L,D,D,L,W,L,D,18.0,15.0,36,4,LWW,WLL,6,3
2004-09-05,Villarreal,Betis,1,0,H,2.0,3.1,3.3,44,42,45,40,1,0,D,L,W,W,W,W,L,D,D,L,8.0,9.0,36,4,LLW,WWL,3,6
2004-09-05,Zaragoza,Osasuna,1,0,H,2.0,3.1,3.3,41,37,53,33,0,0,L,L,D,L,L,L,L,W,D,D,12.0,13.0,36,4,LDW,WDL,4,4
2004-05-14,Villarreal,Valencia,2,1,H,1.61,3.3,5.0,45,70,45,24,3,3,W,W,D,W,W,D,W,D,L,W,8.0,1.0,37,4,LWL,WLW,3,6
2004-05-15,Betis,Valladolid,1,0,H,2.3,3.3,2.6,42,43,41,55,0,1,L,D,L,L,W,L,W,D,D,L,9.0,18.0,37,4,LDD,WDD,2,5
2004-05-15,La Coruna,Celta,3,0,H,2.5,3.4,2.3,56,47,34,63,0,3,L,W,W,L,D,W,D,W,W,D,3.0,19.0,37,4,WLW,LWL,6,3
2004-05-16,Albacete,Sevilla,1,4,A,2.2,3.2,2.8,38,51,44,44,1,0,D,L,W,W,W,D,L,W,D,D,14.0,6.0,37,4,L,W,0,3
2004-05-16,Ath Madrid,Zaragoza,1,2,A,1.72,3.25,4.2,46,42,48,53,1,3,D,W,W,L,L,D,L,L,L,L,7.0,12.0,37,4,D,D,1,1
2004-05-16,Barcelona,Santander,1,0,H,1.36,4.0,7.0,61,48,37,61,0,1,L,D,W,W,W,L,W,L,D,L,2.0,16.0,37,4,DWL,DLW,4,4
2004-05-16,Mallorca,Espanol,4,2,H,2.5,2.75,2.8,48,44,63,60,3,3,W,W,W,L,W,W,L,W,W,D,11.0,17.0,37,4,WLL,LWW,3,6
2004-05-16,Murcia,Real Madrid,2,1,H,6.5,4.2,1.36,27,70,54,48,0,0,L,L,W,L,L,L,L,W,L,L,20.0,4.0,37,4,L,W,0,3
2004-05-16,Osasuna,Ath Bilbao,1,2,A,,,,37,48,34,44,0,1,L,D,L,L,L,D,L,W,W,W,13.0,5.0,37,4,WLD,LWD,4,4
2004-05-16,Sociedad,Malaga,1,1,D,1.72,3.4,4.0,44,47,51,51,1,3,D,W,D,L,L,D,D,L,W,W,15.0,10.0,37,4,DWW,DLL,7,1
2004-05-23,Ath Bilbao,Ath Madrid,3,4,A,2.5,3.4,2.3,50,47,45,50,3,0,W,L,D,D,L,W,D,L,W,L,5.0,7.0,38,4,DWL,DLW,4,4
2004-05-23,Celta,Mallorca,1,2,A,1.5,3.8,5.0,47,52,66,65,0,3,L,W,W,W,L,W,W,W,W,L,19.0,11.0,38,4,WWW,LLL,9,0
2004-05-23,Espanol,Murcia,2,0,H,1.28,4.2,9.0,46,29,64,55,0,3,L,W,W,L,L,W,W,L,W,L,17.0,20.0,38,4,W,L,3,0
2004-05-23,Malaga,Betis,2,3,A,1.9,3.1,3.6,48,43,52,41,1,3,D,W,W,L,L,L,D,W,L,W,10.0,9.0,38,4,LDL,WDW,1,7
2004-05-23,Real Madrid,Sociedad,1,4,A,1.5,3.6,5.5,71,45,50,52,0,1,L,D,L,D,L,D,L,L,W,D,4.0,15.0,38,4,DLL,DWW,1,7
2004-05-23,Santander,La Coruna,0,1,A,2.7,3.6,2.1,48,59,62,34,0,3,L,W,D,L,W,W,L,D,L,D,16.0,3.0,38,4,WLD,LWD,4,4
2004-05-23,Sevilla,Osasuna,1,0,H,2.5,3.1,2.5,55,38,45,36,3,0,W,L,L,L,W,L,D,L,W,L,6.0,13.0,38,4,LWD,WLD,4,4
2004-05-23,Valencia,Albacete,0,1,A,1.5,3.8,5.0,71,39,26,48,0,0,L,L,W,D,W,W,D,W,D,L,1.0,14.0,38,4,W,L,3,0
2004-05-23,Valladolid,Villarreal,3,0,H,1.5,3.6,5.5,43,47,56,46,0,3,L,W,D,W,L,D,L,W,D,W,18.0,8.0,38,4,WLL,LWW,3,6
2004-05-23,Zaragoza,Barcelona,2,1,H,4.0,3.0,1.83,44,62,54,37,3,3,W,W,W,L,L,W,D,W,L,W,12.0,2.0,38,4,LDL,WDW,1,7
2004-08-28,Ath Madrid,Malaga,2,0,H,1.72,3.2,4.33,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,11.0,9.0,1,5,WWL,LLW,6,3
2004-08-28,Espanol,La Coruna,1,1,D,2.62,3.1,2.37,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,5.0,8.0,1,5,LLW,WWL,3,6
2004-08-28,Numancia,Betis,1,1,D,2.5,3.1,2.5,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,19.0,4.0,1,5,ND,ND,1,1
2004-08-29,Mallorca,Real Madrid,0,1,A,4.2,3.25,1.72,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,17.0,2.0,1,5,WLW,LWL,6,3
2004-08-29,Osasuna,Ath Bilbao,1,1,D,2.3,3.1,2.75,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,15.0,10.0,1,5,LDL,WDW,1,7
2004-08-29,Santander,Barcelona,0,2,A,3.8,3.25,1.8,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,16.0,1.0,1,5,LWL,WLW,3,6
2004-08-29,Sevilla,Albacete,1,0,H,1.6,3.4,4.8,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,6.0,20.0,1,5,WW,LL,6,0
2004-08-29,Sociedad,Levante,1,1,D,1.61,3.1,5.5,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,14.0,18.0,1,5,ND,ND,1,1
2004-08-29,Zaragoza,Getafe,3,1,H,1.72,3.2,4.33,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,12.0,13.0,1,5,ND,ND,1,1
2004-08-30,Valencia,Villarreal,2,1,H,,,,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,7.0,3.0,1,5,LWL,WLW,3,6
2004-11-09,Ath Bilbao,Valencia,2,2,D,2.5,3.1,2.5,1,2,1,1,1,3,D,W,M,M,M,M,M,M,M,M,10.0,7.0,2,5,WLD,LWD,4,4
2004-11-09,Barcelona,Sevilla,2,0,H,1.4,3.6,7.5,2,1,0,0,3,3,W,W,M,M,M,M,M,M,M,M,1.0,6.0,2,5,DDW,DDL,5,2
2004-11-09,Real Madrid,Numancia,1,0,H,1.2,5.0,11.0,1,1,0,1,3,1,W,D,M,M,M,M,M,M,M,M,2.0,19.0,2,5,LW,WL,3,3
2004-12-09,Albacete,Ath Madrid,0,2,A,2.5,3.1,2.5,0,2,1,0,0,3,L,W,M,M,M,M,M,M,M,M,20.0,11.0,2,5,LD,WD,1,4
2004-12-09,Betis,Espanol,1,4,A,1.9,3.2,3.5,1,1,1,1,1,1,D,D,M,M,M,M,M,M,M,M,4.0,5.0,2,5,DDW,DDL,5,2
2004-12-09,Getafe,Mallorca,1,2,A,2.37,3.1,2.62,1,0,3,1,0,0,L,L,M,M,M,M,M,M,M,M,13.0,17.0,2,5,ND,ND,1,1
2004-12-09,La Coruna,Osasuna,1,3,A,1.5,3.4,6.0,1,1,1,1,1,1,D,D,M,M,M,M,M,M,M,M,8.0,15.0,2,5,DLW,DWL,4,4
2004-12-09,Levante,Santander,3,1,H,2.1,3.1,3.1,1,0,1,2,1,0,D,L,M,M,M,M,M,M,M,M,18.0,16.0,2,5,ND,ND,1,1
2004-12-09,Malaga,Zaragoza,0,0,D,2.1,3.1,3.1,0,3,2,1,0,3,L,W,M,M,M,M,M,M,M,M,9.0,12.0,2,5,WWL,LLW,6,3
2004-12-09,Villarreal,Sociedad,0,0,D,1.83,3.3,3.6,1,1,2,1,0,1,L,D,M,M,M,M,M,M,M,M,3.0,14.0,2,5,DWD,DLD,5,2
2004-09-18,Espanol,Real Madrid,1,0,H,3.75,3.3,1.8,5,2,2,0,4,6,W,W,D,W,M,M,M,M,M,M,5.0,2.0,3,5,DLL,DWW,1,7
2004-09-18,Osasuna,Betis,3,2,H,1.9,3.2,3.5,4,2,2,5,4,1,W,L,D,D,M,M,M,M,M,M,15.0,4.0,3,5,WWD,LLD,7,1
2004-09-18,Valencia,Sociedad,3,1,H,1.44,3.6,6.5,4,1,3,1,4,2,D,D,W,D,M,M,M,M,M,M,7.0,14.0,3,5,DDD,DDD,3,3
2004-09-19,Ath Bilbao,La Coruna,1,2,A,2.3,3.0,2.8,3,2,3,4,2,1,D,L,D,D,M,M,M,M,M,M,10.0,8.0,3,5,WLW,LWL,6,3
2004-09-19,Ath Madrid,Barcelona,1,1,D,2.8,3.1,2.25,4,4,0,0,6,6,W,W,W,W,M,M,M,M,M,M,11.0,1.0,3,5,WDL,LDW,4,4
2004-09-19,Mallorca,Malaga,1,2,A,1.9,3.1,3.6,2,0,2,2,3,1,W,D,L,L,M,M,M,M,M,M,17.0,9.0,3,5,WLW,LWL,6,3
2004-09-19,Numancia,Getafe,1,0,H,1.95,3.1,3.5,1,2,2,5,1,0,L,L,D,L,M,M,M,M,M,M,19.0,13.0,3,5,ND,ND,1,1
2004-09-19,Santander,Villarreal,1,1,D,2.37,3.1,2.62,1,1,5,2,0,1,L,D,L,L,M,M,M,M,M,M,16.0,3.0,3,5,WLL,LWW,3,6
2004-09-19,Sevilla,Levante,3,0,H,1.61,3.3,5.0,1,4,2,2,3,4,L,W,W,D,M,M,M,M,M,M,6.0,18.0,3,5,ND,ND,1,1
2004-09-19,Zaragoza,Albacete,4,3,H,1.7,3.3,4.33,3,0,1,3,4,0,D,L,W,L,M,M,M,M,M,M,12.0,20.0,3,5,LL,WW,0,6
2004-09-21,Real Madrid,Osasuna,1,0,H,1.4,3.75,7.0,2,7,1,4,6,7,L,W,W,W,W,D,M,M,M,M,2.0,15.0,4,5,LDL,WDW,1,7
2004-09-22,Albacete,Mallorca,0,0,D,2.37,3.1,2.62,3,3,7,4,0,3,L,L,L,W,L,L,M,M,M,M,20.0,17.0,4,5,WD,LD,4,1
2004-09-22,Betis,Ath Bilbao,2,1,H,2.25,3.2,2.75,4,4,8,5,1,2,L,L,L,D,D,D,M,M,M,M,4.0,10.0,4,5,LDD,WDD,2,5
2004-09-22,Getafe,Espanol,1,0,H,2.6,3.1,2.4,2,6,6,2,0,7,L,W,L,W,L,D,M,M,M,M,13.0,5.0,4,5,ND,ND,1,1
2004-09-22,La Coruna,Valencia,1,5,A,2.4,3.1,2.6,4,7,5,4,4,7,W,W,L,D,D,W,M,M,M,M,8.0,7.0,4,5,LWL,WLW,3,6
2004-09-22,Levante,Ath Madrid,1,0,H,2.6,3.1,2.4,4,5,5,1,4,7,L,D,W,W,D,W,M,M,M,M,18.0,11.0,4,5,ND,ND,1,1
2004-09-22,Malaga,Numancia,4,1,H,1.8,3.1,4.0,2,2,3,2,4,4,W,W,D,L,L,D,M,M,M,M,9.0,19.0,4,5,LL,WW,0,6
2004-09-22,Sociedad,Santander,0,1,A,1.8,3.3,3.75,2,2,4,6,2,1,L,D,D,L,D,L,M,M,M,M,14.0,16.0,4,5,WWW,LLL,9,0
2004-09-22,Villarreal,Sevilla,0,0,D,2.1,3.2,3.0,2,4,3,2,2,6,D,W,D,L,L,W,M,M,M,M,3.0,6.0,4,5,LDL,WDW,1,7
2004-09-23,Barcelona,Zaragoza,4,1,H,1.36,3.75,8.0,5,7,1,4,7,7,D,W,W,D,W,W,M,M,M,M,1.0,12.0,4,5,DWL,DLW,4,4
2004-09-25,Ath Bilbao,Real Madrid,2,1,H,2.75,3.2,2.25,5,3,7,1,0,3,L,W,L,L,D,W,D,W,M,M,10.0,2.0,5,5,LLW,WWL,3,6
2004-09-25,Ath Madrid,Villarreal,1,0,H,1.8,3.1,4.0,5,2,2,3,0,1,L,D,D,D,W,D,W,L,M,M,11.0,3.0,5,5,WWD,LLD,7,1
2004-09-25,La Coruna,Betis,1,1,D,1.66,3.3,4.5,5,6,10,9,0,3,L,W,W,L,L,L,D,D,M,M,8.0,4.0,5,5,WDD,LDD,5,2
2004-09-26,Espanol,Malaga,1,0,H,1.8,3.1,4.0,6,6,3,4,0,3,L,W,W,W,W,D,D,L,M,M,5.0,9.0,5,5,WLL,LWW,3,6
2004-09-26,Mallorca,Barcelona,1,3,A,4.33,3.2,1.72,3,9,4,2,1,3,D,W,L,D,W,W,L,W,M,M,17.0,1.0,5,5,WLL,LWW,3,6
2004-09-26,Numancia,Albacete,0,0,D,1.9,3.2,3.5,3,3,6,7,0,1,L,D,W,L,L,L,D,L,M,M,19.0,20.0,5,5,ND,ND,1,1
2004-09-26,Osasuna,Getafe,2,1,H,1.61,3.3,5.0,7,3,5,6,0,3,L,W,W,L,W,L,D,L,M,M,15.0,13.0,5,5,ND,ND,1,1
2004-09-26,Sevilla,Sociedad,2,1,H,1.8,3.1,4.0,4,2,2,5,1,0,D,L,W,L,L,D,W,D,M,M,6.0,14.0,5,5,LDW,WDL,4,4
2004-09-26,Valencia,Santander,2,0,H,1.36,3.75,8.0,12,3,5,6,3,3,W,W,W,D,D,L,W,L,M,M,7.0,16.0,5,5,LLW,WWL,3,6
2004-09-26,Zaragoza,Levante,4,3,H,1.7,3.2,4.5,8,5,8,5,0,3,L,W,W,L,D,W,W,D,M,M,12.0,18.0,5,5,ND,ND,1,1
2004-02-10,Betis,Valencia,1,1,D,3.1,3.1,2.1,7,14,10,5,1,3,D,W,W,W,L,W,L,D,D,W,4.0,7.0,6,5,WLL,LWW,3,6
2004-02-10,Sociedad,Ath Madrid,1,0,H,2.4,3.1,2.6,3,6,7,2,0,3,L,W,L,L,L,D,D,W,D,W,14.0,11.0,6,5,WLW,LWL,6,3
2004-03-10,Albacete,Espanol,1,0,H,2.5,3.1,2.5,3,7,7,3,1,3,D,W,D,L,L,W,L,W,L,D,20.0,5.0,6,5,WD,LD,4,1
2004-03-10,Barcelona,Numancia,1,0,H,1.2,5.0,11.0,12,3,3,6,3,1,W,D,W,L,D,W,W,L,W,D,1.0,19.0,6,5,DD,DD,2,2
2004-03-10,Getafe,Ath Bilbao,3,1,H,2.5,3.1,2.5,4,7,8,8,0,3,L,W,W,L,L,L,L,D,L,D,13.0,10.0,6,5,ND,ND,1,1
2004-03-10,Levante,Mallorca,2,0,H,2.05,3.1,3.2,8,4,9,7,0,0,L,L,W,D,L,L,W,W,D,L,18.0,17.0,6,5,ND,ND,1,1
2004-03-10,Malaga,Osasuna,2,0,H,2.1,3.2,3.0,6,9,5,6,0,3,L,W,W,L,W,W,D,W,L,D,9.0,15.0,6,5,WDD,LDD,5,2
2004-03-10,Real Madrid,La Coruna,0,1,A,1.53,3.5,5.5,4,6,3,11,0,1,L,D,W,L,L,W,W,L,W,D,2.0,8.0,6,5,WWL,LLW,6,3
2004-03-10,Santander,Sevilla,0,0,D,2.4,3.1,2.6,3,6,8,3,0,3,L,W,W,D,D,W,L,L,L,W,16.0,6.0,6,5,WLL,LWW,3,6
2004-03-10,Villarreal,Zaragoza,2,0,H,2.0,3.1,3.3,2,12,4,11,0,3,L,W,D,L,D,W,D,D,L,W,3.0,12.0,6,5,WDL,LDW,4,4
2004-10-16,Betis,Real Madrid,1,1,D,3.0,3.1,2.15,8,4,11,4,1,0,D,L,D,L,W,W,L,L,L,W,4.0,2.0,7,5,LLD,WWD,1,7
2004-10-16,Espanol,Barcelona,0,1,A,4.33,3.2,1.72,7,13,4,3,0,3,L,W,W,W,L,W,W,D,W,W,5.0,1.0,7,5,LLL,WWW,0,9
2004-10-16,La Coruna,Getafe,2,1,H,1.4,3.75,7.0,7,7,11,9,3,3,W,W,D,L,L,W,W,L,L,L,8.0,13.0,7,5,ND,ND,1,1
2004-10-17,Ath Bilbao,Malaga,1,0,H,1.8,3.1,4.0,8,8,11,5,0,3,L,W,W,L,L,W,L,W,D,D,10.0,9.0,7,5,LWL,WLW,3,6
2004-10-17,Ath Madrid,Santander,1,0,H,1.57,3.3,5.5,6,3,3,8,0,1,L,D,W,L,L,W,D,D,W,L,11.0,16.0,7,5,WDD,LDD,5,2
2004-10-17,Mallorca,Villarreal,1,1,D,2.3,3.1,2.75,4,4,9,4,0,3,L,W,L,L,D,D,L,D,W,D,17.0,3.0,7,5,DWL,DLW,4,4
2004-10-17,Numancia,Levante,1,3,A,2.15,3.1,3.0,3,10,7,9,0,3,L,W,D,L,L,W,W,L,L,W,19.0,18.0,7,5,ND,ND,1,1
2004-10-17,Osasuna,Albacete,3,2,H,1.7,3.2,4.5,9,4,8,7,0,3,L,W,W,D,L,D,W,L,W,L,15.0,20.0,7,5,WD,LD,4,1
2004-10-17,Valencia,Sevilla,1,2,A,1.5,3.4,6.0,15,6,6,3,1,1,D,D,W,W,W,D,W,W,D,L,7.0,6.0,7,5,WWW,LLL,9,0
2004-10-17,Zaragoza,Sociedad,2,1,H,1.9,3.1,3.6,12,4,13,7,0,3,L,W,W,L,L,L,W,L,D,D,12.0,14.0,7,5,LLW,WWL,3,6
2004-10-23,Malaga,La Coruna,1,1,D,2.5,3.1,2.5,8,9,6,12,0,3,L,W,W,W,L,D,W,L,W,W,9.0,8.0,8,5,LLD,WWD,1,7
2004-10-23,Real Madrid,Valencia,1,0,H,1.9,3.25,3.4,5,16,5,8,1,0,D,L,L,D,L,W,W,W,L,W,2.0,7.0,8,5,WLD,LWD,4,4
2004-10-24,Albacete,Ath Bilbao,1,0,H,2.37,3.1,2.62,6,9,10,11,0,3,L,W,W,L,D,W,D,L,L,L,20.0,10.0,8,5,DD,DD,2,2
2004-10-24,Barcelona,Osasuna,3,0,H,1.33,4.0,8.0,14,12,3,10,3,3,W,W,W,L,W,W,W,L,D,W,1.0,15.0,8,5,DDW,DDL,5,2
2004-10-24,Getafe,Betis,0,2,A,2.25,3.1,2.8,8,9,11,12,0,1,L,D,W,D,L,D,W,W,L,L,13.0,4.0,8,5,ND,ND,1,1
2004-10-24,Levante,Espanol,0,2,A,2.15,3.1,3.0,13,7,10,5,3,0,W,L,W,L,L,W,W,L,L,W,18.0,5.0,8,5,ND,ND,1,1
2004-10-24,Santander,Zaragoza,1,0,H,2.2,3.1,2.87,3,14,9,14,0,3,L,W,D,L,L,W,W,L,D,W,16.0,12.0,8,5,WLD,LWD,4,4
2004-10-24,Sevilla,Ath Madrid,2,1,H,2.0,3.1,3.3,8,7,4,3,3,3,W,W,D,L,W,W,D,L,W,D,6.0,11.0,8,5,DWL,DLW,4,4
2004-10-24,Sociedad,Mallorca,2,1,H,1.83,3.2,3.75,5,5,9,10,0,1,L,D,W,L,L,L,L,D,L,L,14.0,17.0,8,5,WLD,LWD,4,4
2004-10-24,Villarreal,Numancia,4,0,H,1.66,3.3,4.5,5,4,5,10,1,0,D,L,W,L,L,D,D,L,D,W,3.0,19.0,8,5,DW,DL,4,1
2004-10-30,Ath Bilbao,Barcelona,1,1,D,3.6,3.1,1.9,9,17,12,3,0,3,L,W,W,W,L,W,W,W,L,W,10.0,1.0,9,5,DLD,DWD,2,5
2004-10-30,Valencia,Ath Madrid,1,1,D,1.66,3.3,4.5,16,8,9,5,0,0,L,L,L,W,D,L,W,W,W,L,7.0,11.0,9,5,LWW,WLL,6,3
2004-10-31,Betis,Malaga,1,1,D,1.9,3.0,3.75,11,9,12,7,3,1,W,D,D,L,D,W,D,L,W,W,4.0,9.0,9,5,DWW,DLL,7,1
2004-10-31,Espanol,Villarreal,0,0,D,1.9,3.1,3.6,9,9,5,5,3,3,W,W,L,D,L,W,W,L,L,D,5.0,3.0,9,5,DLW,DWL,4,4
2004-10-31,La Coruna,Albacete,0,0,D,1.44,3.6,6.5,10,7,13,10,1,3,D,W,W,L,W,W,D,D,L,D,8.0,20.0,9,5,WW,LL,6,0
2004-10-31,Mallorca,Santander,1,2,A,1.95,3.1,3.5,6,4,12,9,0,3,L,W,D,L,L,D,L,L,D,W,17.0,16.0,9,5,DLD,DWD,2,5
2004-10-31,Numancia,Sociedad,0,2,A,2.3,3.1,2.75,4,7,14,10,0,3,L,W,L,L,L,W,D,L,L,L,19.0,14.0,9,5,LD,WD,1,4
2004-10-31,Osasuna,Levante,0,1,A,1.8,3.25,3.8,12,13,13,12,0,0,L,L,W,W,L,W,W,L,L,W,15.0,18.0,9,5,ND,ND,1,1
2004-10-31,Real Madrid,Getafe,2,0,H,1.16,5.5,12.0,6,8,5,13,3,0,W,L,D,L,L,W,L,L,W,W,2.0,13.0,9,5,ND,ND,1,1
2004-10-31,Zaragoza,Sevilla,3,0,H,2.3,3.1,2.75,14,10,15,5,0,3,L,W,W,W,L,D,W,W,L,D,12.0,6.0,9,5,LLD,WWD,1,7
2004-06-11,Albacete,Betis,0,0,D,2.15,3.2,2.9,7,12,10,13,1,1,D,D,W,W,L,D,W,D,D,D,20.0,4.0,10,5,LW,WL,3,3
2004-06-11,Barcelona,La Coruna,2,1,H,1.57,3.3,5.5,18,10,4,13,1,1,D,D,W,D,W,W,W,W,W,D,1.0,8.0,10,5,LLW,WWL,3,6
